1,1715770162.8985548
2,1715770162.9030743
3,1715770162.9030743
4,1715770162.9030743
5,1715770162.9030743
6,1715770162.9030743
7,1715770162.9030743
8,1715770162.9030743
9,1715770162.9030743
10,1715770162.9030743
11,1715770162.9030743
12,1715770162.9030743
13,1715770162.9030743
14,1715770162.9030743
15,1715770162.9030743
16,1715770162.9030743
17,1715770162.9030743
18,1715770162.9030743
19,1715770162.9030743
20,1715770162.9030743
21,1715770162.9030743
22,1715770162.9030743
23,1715770162.9030743
24,1715770162.9030743
25,1715770162.9085002
26,1715770163.9135525
27,1715770163.9135525
28,1715770163.9135525
29,1715770163.9135525
30,1715770163.9135525
31,1715770163.9135525
32,1715770164.9284394
33,1715770164.9284394
34,1715770164.9284394
35,1715770165.9387472
36,1715770165.9387472
37,1715770165.9387472
38,1715770165.9387472
39,1715770165.9387472
40,1715770165.9387472
41,1715770165.9387472
42,1715770165.9387472
43,1715770165.9387472
44,1715770165.9387472
45,1715770165.9387472
46,1715770166.9593043
47,1715770166.9593043
48,1715770166.9593043
49,1715770166.9593043
50,1715770167.9674785
51,1715770167.9674785
52,1715770168.9692173
53,1715770170.9845018
54,1715770170.9845018
55,1715770170.9845018
56,1715770170.9845018
57,1715770170.9845018
58,1715770170.9845018
59,1715770170.9845018
60,1715770170.9845018
61,1715770170.9845018
62,1715770170.9845018
63,1715770170.9845018
64,1715770170.9845018
65,1715770170.9845018
66,1715770170.9845018
67,1715770170.9845018
68,1715770170.9845018
69,1715770170.9845018
70,1715770170.9845018
71,1715770170.9845018
72,1715770170.9845018
73,1715770170.9845018
74,1715770170.9845018
75,1715770170.9845018
76,1715770170.9845018
77,1715770170.9845018
78,1715770170.9995131
79,1715770170.9995131
80,1715770171.0004983
81,1715770171.000558
82,1715770171.000558
83,1715770171.0017443
84,1715770171.0018435
85,1715770172.0158925
86,1715770172.0158925
87,1715770173.016479
88,1715770173.016479
89,1715770173.016479
90,1715770173.016479
91,1715770173.016479
92,1715770173.016479
93,1715770173.016479
94,1715770173.016479
95,1715770173.016479
96,1715770173.016479
97,1715770173.016479
98,1715770173.016479
99,1715770173.016479
100,1715770173.016479
101,1715770174.0293665
102,1715770174.0293665
103,1715770174.0293665
104,1715770175.029673
105,1715770175.029673
106,1715770175.029673
107,1715770175.029673
108,1715770176.0399861
109,1715770176.0410388
110,1715770176.0410388
111,1715770176.0410388
112,1715770176.0410388
113,1715770176.0410388
114,1715770176.042234
115,1715770176.042234
116,1715770177.0520558
117,1715770177.0520558
118,1715770177.0520558
119,1715770178.0542045
120,1715770179.0577507
121,1715770179.0577507
122,1715770179.0610363
123,1715770179.0611503
124,1715770179.0611503
125,1715770179.062716
126,1715770179.062716
127,1715770179.062716
128,1715770179.062716
129,1715770179.0643964
130,1715770179.0654204
131,1715770179.0654204
132,1715770179.0654204
133,1715770180.082336
134,1715770180.082336
135,1715770183.114905
136,1715770183.114905
137,1715770183.114905
138,1715770183.114905
139,1715770183.114905
140,1715770183.114905
141,1715770183.119334
142,1715770183.1196725
143,1715770183.1196725
144,1715770183.1196725
145,1715770184.1364794
146,1715770185.138743
147,1715770185.138743
148,1715770185.138743
149,1715770186.1524973
150,1715770186.1524973
151,1715770186.1524973
152,1715770186.1524973
153,1715770186.1524973
154,1715770186.1524973
155,1715770186.1524973
156,1715770186.1524973
157,1715770187.1644852
158,1715770189.1863186
159,1715770189.1863186
160,1715770189.1863186
161,1715770189.1863186
162,1715770189.1895387
163,1715770189.1895387
164,1715770189.1895387
165,1715770189.1895387
166,1715770189.1895387
167,1715770189.1923838
168,1715770189.1930647
169,1715770189.1941469
170,1715770189.1951058
