1,1715740875.8795943
2,1715740875.8812165
3,1715740875.8812165
4,1715740875.8817844
5,1715740875.8817844
6,1715740875.8817844
7,1715740875.8827922
8,1715740876.8897378
9,1715740876.8897378
10,1715740876.8907351
11,1715740876.8907351
12,1715740880.9206915
13,1715740880.9206915
14,1715740880.9206915
15,1715740880.9216874
16,1715740881.9262307
17,1715740883.9379137
18,1715740883.9379137
19,1715740884.9414105
20,1715740884.9414105
21,1715740884.9414105
22,1715740884.942413
23,1715740885.9487832
24,1715740885.9487832
25,1715740885.9487832
26,1715740885.9497812
27,1715740885.9497812
28,1715740885.9497812
29,1715740886.9563403
30,1715740886.9563403
31,1715740887.960732
32,1715740887.960732
33,1715740887.962046
34,1715740888.9694788
35,1715740888.9694788
36,1715740888.9694788
37,1715740888.9694788
38,1715740888.9704928
39,1715740888.9704928
40,1715740888.9704928
41,1715740888.9704928
42,1715740888.9704928
43,1715740888.9704928
44,1715740888.9704928
45,1715740889.9753141
46,1715740889.9753141
47,1715740889.9753141
48,1715740889.9753141
49,1715740889.9763138
50,1715740889.9763138
51,1715740889.9763138
52,1715740890.984704
53,1715740890.9862154
54,1715740890.9862154
55,1715740890.9862154
56,1715740890.9862154
57,1715740890.9872215
58,1715740894.0002236
59,1715740894.0002236
60,1715740894.0002236
61,1715740894.0002236
62,1715740894.0002236
63,1715740895.008409
64,1715740895.008409
65,1715740896.0138018
66,1715740897.0207226
67,1715740897.0207226
68,1715740898.028188
69,1715740899.0329049
70,1715740899.0329049
71,1715740899.0329049
72,1715740899.0329049
73,1715740899.033907
74,1715740899.033907
75,1715740899.033907
76,1715740899.033907
77,1715740899.0349138
78,1715740899.0349138
79,1715740899.0349138
80,1715740899.0385008
81,1715740899.0385008
82,1715740899.0395167
83,1715740899.0395167
84,1715740899.0395167
85,1715740899.0395167
86,1715740899.0395167
87,1715740899.0395167
88,1715740899.0395167
89,1715740899.0395167
90,1715740899.0405157
91,1715740899.0405157
92,1715740899.0405157
93,1715740899.0405157
94,1715740899.0415175
95,1715740899.0415175
96,1715740899.0415175
97,1715740899.0455215
98,1715740899.048066
99,1715740899.0490782
100,1715740899.0490782
101,1715740899.051087
102,1715740899.0656583
103,1715740899.0712044
104,1715740899.072225
105,1715740899.0731974
106,1715740899.0731974
107,1715740899.0742004
108,1715740899.0751972
109,1715740899.0777245
110,1715740899.0817523
111,1715740899.0817523
112,1715740901.0935721
113,1715740901.0935721
114,1715740901.0935721
115,1715740902.1017368
116,1715740902.1017368
117,1715740902.1017368
118,1715740902.1017368
119,1715740902.1027417
120,1715740902.1027417
121,1715740902.1027417
122,1715740902.1027417
123,1715740902.1027417
124,1715740903.1204362
125,1715740903.1204362
126,1715740903.1204362
127,1715740903.1214457
128,1715740903.1214457
129,1715740903.1224303
130,1715740903.1224303
131,1715740903.123428
132,1715740903.123428
133,1715740903.123428
134,1715740903.1244218
135,1715740904.13969
136,1715740904.13969
137,1715740904.13969
138,1715740904.13969
139,1715740904.1406896
140,1715740904.1406896
141,1715740904.1406896
142,1715740904.1406896
143,1715740904.1416872
144,1715740904.1416872
145,1715740904.1416872
146,1715740904.1416872
147,1715740904.1416872
148,1715740904.1426876
149,1715740904.1426876
150,1715740904.1426876
151,1715740906.1686614
152,1715740906.1686614
153,1715740906.1686614
154,1715740906.1686614
155,1715740906.1696763
156,1715740906.1696763
157,1715740906.1696763
158,1715740906.1696763
159,1715740906.1696763
160,1715740906.1706567
161,1715740907.1786852
162,1715740907.1786852
163,1715740907.1786852
164,1715740907.1786852
165,1715740907.1796842
166,1715740907.1796842
167,1715740907.1796842
168,1715740907.1796842
169,1715740907.1806846
170,1715740907.1806846
171,1715740907.1806846
172,1715740907.1816843
173,1715740907.1816843
174,1715740909.2038753
175,1715740910.2150288
176,1715740910.2150288
177,1715740910.2150288
178,1715740910.2150288
179,1715740910.2150288
180,1715740910.2165344
181,1715740910.2165344
182,1715740910.2165344
183,1715740910.2165344
184,1715740910.2165344
185,1715740910.217546
186,1715740911.234101
187,1715740911.234101
188,1715740911.234101
189,1715740911.234101
190,1715740911.234101
191,1715740912.24257
192,1715740912.24257
193,1715740912.24257
194,1715740912.2435684
195,1715740912.2435684
196,1715740913.247583
197,1715740913.24858
198,1715740914.256608
199,1715740914.256608
200,1715740914.256608
201,1715740915.2625866
202,1715740915.2625866
203,1715740915.2625866
204,1715740915.2625866
205,1715740915.2625866
206,1715740915.2625866
207,1715740915.2635894
208,1715740916.2686205
209,1715740916.2686205
210,1715740916.269637
211,1715740916.2706492
212,1715740916.2726421
213,1715740916.2726421
214,1715740919.2907922
215,1715740919.2907922
216,1715740919.2907922
217,1715740919.2907922
218,1715740919.2907922
219,1715740920.3003967
220,1715740921.3056443
221,1715740921.3056443
222,1715740922.3128521
223,1715740922.3128521
224,1715740922.3128521
225,1715740922.3128521
226,1715740922.3128521
227,1715740922.3128521
228,1715740923.3173563
229,1715740923.3173563
230,1715740923.3173563
231,1715740923.318369
232,1715740923.318369
233,1715740923.3193772
234,1715740923.3193772
235,1715740923.3193772
236,1715740924.330199
237,1715740924.3311987
238,1715740924.3311987
239,1715740924.3311987
240,1715740924.3311987
241,1715740924.332199
242,1715740924.332199
243,1715740925.3492723
244,1715740925.3492723
245,1715740925.3492723
246,1715740925.3492723
247,1715740925.3492723
248,1715740925.3492723
249,1715740925.3492723
250,1715740925.3502817
251,1715740925.3512836
252,1715740925.3522844
253,1715740925.3542922
254,1715740925.3542922
255,1715740925.3552785
256,1715740925.356283
257,1715740925.3567953
258,1715740926.370752
259,1715740926.370752
260,1715740926.3717391
261,1715740926.3717391
262,1715740926.3717391
263,1715740926.3727398
264,1715740926.3727398
265,1715740927.391206
266,1715740927.392213
267,1715740927.392213
268,1715740927.392213
269,1715740927.392213
270,1715740927.392213
271,1715740927.3932042
272,1715740928.4096103
273,1715740928.4096103
274,1715740928.4106333
